0.141699,0.165172,0.165902,0.163126,0.180969,0.190755,0.212925,0.212734,0.274560,0.339827,0.524595,0.470981,0.330535,0.617394,0.986658,0.711517,0.589917,0.929216,1.111387,0.945169,0.879894,1.224309,1.505799,1.635425,1.232287,1.261432,0.640724,1.130024,1.082723,1.295484,1.153486,0.761695,1.295590,1.089557,1.025679,1.300708,0.803897,0.557358,0.552846,0.274353,0.528195,0.239540,0.414118,0.558666,0.195842,0.292833,0.130048,0.231933,0.214907,0.142203
0.106973,0.160516,0.133975,0.121355,0.132991,0.144774,0.157743,0.209334,0.253297,0.319185,0.433595,0.529512,0.310107,0.920825,0.394413,0.741875,0.709285,0.903501,0.653878,0.771474,0.932593,1.599675,0.960265,1.146152,1.451362,1.301822,1.002622,1.409916,1.162802,0.805437,0.692167,1.281554,1.112990,1.097083,1.052731,0.731457,1.166289,0.921623,0.538457,0.696084,0.623997,0.351795,0.449337,0.514049,0.156943,0.160532,0.195788,0.312971,0.236258,0.168637
0.112900,0.210447,0.132592,0.097725,0.089769,0.087222,0.173895,0.231966,0.181390,0.201987,0.325972,0.280794,0.337036,0.834742,0.948469,0.988833,1.016912,0.832581,1.062460,1.401064,1.126932,1.132602,1.321924,1.491169,1.045052,1.287637,1.327392,1.207933,1.189236,1.250983,1.099416,1.187133,1.417237,1.326614,1.192227,0.822526,0.999718,0.874860,0.884224,0.655526,0.572794,0.151908,0.458768,0.340961,0.305933,0.333007,0.151938,0.168871,0.170944,0.133032
0.160110,0.140113,0.124420,0.082787,0.075892,0.089252,0.138664,0.151138,0.200229,0.205284,0.186870,0.271324,0.353776,0.400949,0.727378,0.634141,0.945280,1.243389,1.333217,0.815252,1.431451,0.967058,0.712250,1.563012,1.317809,1.211473,1.258542,1.776205,1.377759,1.863513,1.615273,0.872946,1.274755,1.112999,0.835981,0.770460,0.902364,0.851721,0.786474,0.725774,0.451510,0.651566,0.553450,0.495349,0.521860,0.332599,0.227620,0.272307,0.337474,0.246466
0.180596,0.204391,0.208566,0.163715,0.118054,0.066657,0.109686,0.156272,0.160546,0.182450,0.150508,0.210095,0.384196,0.658751,0.946992,0.783751,0.683960,1.063261,1.102108,1.051768,1.111559,0.923497,0.740228,1.375022,1.451919,1.456762,1.734563,1.299893,1.270197,1.715975,1.626829,1.078626,1.337687,0.909617,0.691569,1.400465,1.241321,1.283600,0.827707,0.802913,0.446899,0.656696,0.663009,0.401913,0.646843,0.353514,0.549426,0.440877,0.260248,0.198270
0.155529,0.205734,0.201895,0.173859,0.156086,0.113223,0.075621,0.112567,0.139580,0.179753,0.156443,0.180653,0.140019,0.827259,0.727547,1.146639,1.121638,1.237909,1.059828,1.261004,1.184755,1.277985,0.860204,0.954968,1.201684,0.734562,1.317142,1.366545,1.559262,1.387323,0.828899,1.380201,1.400634,1.420636,1.343178,1.205707,1.111973,0.972717,1.109130,1.006516,0.509961,0.638473,0.649913,0.511971,0.869340,0.532674,0.381485,0.301939,0.347823,0.268640
0.168328,0.111279,0.174222,0.141285,0.132776,0.099752,0.082908,0.098259,0.100513,0.083794,0.135490,0.182328,0.102257,0.187800,0.689004,0.862341,1.052633,0.982482,1.181328,1.417814,1.693644,1.434229,1.297923,1.702936,1.344169,1.349754,1.536166,1.247175,1.368518,1.538061,1.726988,1.221288,0.957428,1.375888,1.046766,0.877841,1.382268,1.200942,0.830962,1.163035,0.661692,0.435742,0.593571,0.761194,0.504652,0.573087,0.404714,0.480044,0.262701,0.413283
0.393545,0.561389,0.604138,0.183395,0.181437,0.138478,0.117684,0.084928,0.094536,0.082855,0.178149,0.160286,0.281487,0.422564,0.260873,0.737123,1.255023,0.364309,1.568050,1.199898,0.741437,1.191391,1.425260,1.370589,1.270512,1.389331,1.419830,1.638437,1.446483,1.179907,1.613963,1.331926,1.210543,1.391417,1.377216,0.778725,1.023695,1.207920,1.046844,1.079586,1.038238,1.422316,0.319620,1.009111,0.798831,0.489438,0.363933,0.346058,0.283839,0.461598
0.536727,0.254928,0.185785,0.334369,0.182136,0.176210,0.153995,0.090571,0.110612,0.112817,0.087298,0.111623,0.158825,0.907152,0.850407,1.029168,1.023538,1.313650,1.236007,1.115355,1.589734,1.249843,1.642092,1.642148,1.243820,1.572150,1.871619,1.572398,1.320803,1.496917,1.634326,1.543178,1.267827,1.490985,1.421797,1.214486,0.518218,1.152046,1.132025,1.142009,0.939905,0.840005,1.057258,0.511250,0.711810,0.656248,0.625488,0.532176,0.501716,0.618650
0.441608,0.335353,0.238043,0.251934,0.203573,0.167395,0.238173,0.138008,0.108446,0.115806,0.099878,0.119984,0.231267,0.836520,0.937087,0.867598,1.184129,0.847640,1.556765,1.264208,1.443400,1.614158,1.271209,1.104397,1.799948,1.655687,2.018763,1.090926,1.884963,1.311115,1.489678,1.999710,1.764091,1.361793,1.486843,1.367570,1.146477,1.114050,1.074406,1.191806,1.143347,1.023293,1.148831,0.992409,1.041549,0.729898,0.465891,0.654583,0.596345,0.651513
0.637512,0.505563,0.497060,0.311226,0.426976,0.302312,0.516351,0.177970,0.118961,0.121404,0.122051,0.236926,0.412540,0.888420,0.994400,0.828458,1.229935,0.810832,1.270564,1.537156,1.690525,1.403560,1.583106,1.424966,1.487974,1.448408,1.555540,1.577116,1.834183,2.106753,1.570963,1.652787,1.065049,1.217758,1.778357,1.315544,1.564411,1.362805,1.363146,1.230538,1.049094,1.431267,1.304309,0.678070,0.430246,0.726018,0.718431,0.633752,0.743246,1.030894
1.038643,0.958682,0.656561,0.582150,0.803428,0.926165,0.792554,0.375205,0.203846,0.273682,0.135830,0.570006,0.339498,0.880272,1.265136,1.111640,1.296794,1.238027,1.309418,1.575789,1.649886,1.505452,1.729922,2.110396,1.357500,1.563146,1.674428,1.667669,1.915781,1.721403,1.889499,2.093487,1.806761,1.711985,1.558003,1.458782,1.625929,1.539496,0.732201,1.167780,1.028180,1.027690,1.219919,1.039591,1.141726,1.015469,1.014955,0.817531,0.637219,1.224475
0.998196,1.315458,0.758621,0.841042,0.871045,0.938764,0.504342,0.429211,0.436531,0.311784,0.379215,0.728728,1.158705,1.132706,1.294084,1.315426,1.252664,1.664249,1.630583,1.770038,1.847960,1.233070,2.039158,1.302318,1.974197,1.836549,1.784117,2.531925,1.950849,1.762079,1.686067,1.897651,1.282141,1.493436,1.306627,1.365170,1.782450,1.658038,1.570704,1.338786,1.338407,1.298686,1.212040,1.234677,0.991350,0.989464,1.403296,0.742435,0.955891,0.942902
1.102784,1.160775,1.140292,1.161585,0.970143,0.712601,0.861748,0.345818,0.796745,1.082741,0.929008,0.748769,1.196228,1.224663,1.224385,1.269938,1.636429,1.580354,1.932853,2.136828,1.718146,1.911345,1.784118,1.852971,1.531378,2.683459,1.374008,1.822141,1.687401,1.988144,1.907008,2.123850,2.189990,1.467794,1.556414,1.703678,1.094854,1.691358,1.327060,1.423660,1.268306,1.355176,1.352342,1.738890,1.356289,1.148045,0.819674,1.507407,1.267061,1.174825
0.913023,1.385021,1.102969,1.495157,1.210988,0.942487,1.281834,0.846891,0.586627,0.484887,1.187363,0.861002,1.386507,1.263917,1.559393,0.958664,1.509102,1.456196,1.820420,1.808615,1.458475,1.853142,1.983553,2.088870,1.987126,2.039990,1.963807,2.117094,1.741292,1.957626,1.685270,2.096845,2.073673,2.032392,1.975979,1.714924,1.552819,1.425735,1.819610,1.040683,1.531905,1.217419,1.469497,1.210866,1.372284,1.330415,1.079192,1.053303,1.354602,1.190697
1.211385,1.335486,1.357015,1.303746,1.085601,1.264955,0.802988,1.325086,1.523075,0.700086,0.711606,0.684455,1.068406,1.252193,1.328494,1.786435,1.613359,1.955211,2.073683,1.375469,1.977776,2.181643,1.914834,2.445712,1.763700,1.991399,2.503030,2.727254,1.897172,1.885306,1.676842,2.083344,1.677167,2.116560,1.932420,1.909333,1.619202,1.785365,1.720948,1.827208,1.575210,1.527594,1.537568,1.387727,1.411622,1.299617,1.472656,0.874438,0.918546,1.063055
1.140883,1.132512,0.953241,1.381335,1.540258,1.231306,1.648352,1.143385,1.055520,1.337882,1.010966,1.772834,1.769536,1.480521,1.590124,1.788206,1.883360,2.072517,2.112242,2.113358,1.841384,1.773791,1.863039,1.925847,2.052245,2.434104,2.346286,2.547497,1.685074,1.895863,2.263677,2.092717,2.185461,2.025287,1.689307,1.617960,1.697674,1.973704,1.698971,1.664699,1.692283,1.045787,1.416235,1.296465,1.585657,1.255870,1.129941,0.855960,0.856765,1.243781
1.216063,1.408372,1.648094,1.405562,1.174780,1.517548,1.787480,1.700600,1.931478,1.125537,1.148355,1.560436,1.655647,1.858233,1.912451,1.644596,1.958471,2.177647,2.155630,1.826034,1.440515,2.145186,2.247245,2.218261,2.319890,2.485910,2.005025,1.954059,2.471843,2.046105,2.511327,2.234111,2.304562,2.217238,2.404124,1.765117,2.452169,2.050173,1.917741,2.065578,1.579624,1.777394,1.550168,1.399846,1.528060,1.301342,1.399173,1.352440,1.297811,1.192510
1.611719,1.200009,1.002089,1.266388,1.364129,1.604851,1.007788,1.976949,1.529473,1.903831,1.690667,2.107232,1.688402,1.306651,1.942152,2.183704,2.076734,2.106267,2.072740,2.411466,2.739538,2.280234,1.872701,2.342993,2.205142,2.243506,2.169615,1.973573,2.192447,1.922913,2.248408,2.020077,2.077989,1.819419,2.446590,2.144733,1.757104,2.224917,1.837275,1.750960,2.030612,1.746158,1.534616,1.538081,1.699814,1.470309,1.590703,1.547530,1.509680,1.459557
1.735582,1.632121,1.583230,1.498875,1.608356,1.665035,1.625306,1.627322,1.975491,1.534673,1.672215,1.731191,1.670421,2.217718,1.883051,2.554313,1.989554,2.193138,2.180442,2.297896,2.441937,2.376967,2.789411,1.992511,2.622911,2.247517,2.116849,2.679190,2.060592,2.472139,1.981168,2.148075,2.111362,2.246015,2.293005,2.486110,2.418990,2.450588,2.135115,1.887431,1.896435,1.569242,1.666919,1.547252,1.506644,1.692729,1.220874,1.815285,1.373730,1.379863
1.957966,1.694574,1.220415,1.613956,1.672413,1.945694,1.668768,2.070877,1.604617,2.004705,1.701491,1.861583,1.823993,2.248277,2.271993,2.520898,2.294264,2.208803,2.462919,2.290798,2.481608,2.631485,2.648597,2.278324,2.563414,2.705499,2.590802,2.508216,2.173456,2.480986,2.609441,2.488061,2.352197,2.232782,2.351266,2.341391,2.215743,2.372532,1.781115,1.875243,1.684099,1.545104,1.878759,1.716623,1.767299,1.713609,1.688736,1.921468,1.517783,1.308109
2.088337,1.894408,1.489613,1.413771,1.631398,1.423288,1.289840,1.725613,1.573178,2.144180,1.705902,1.913545,1.977777,2.295106,2.057855,2.486505,2.019299,2.453463,2.258583,1.863127,2.449787,2.171130,2.447086,2.478944,2.362076,2.477742,2.598693,3.041749,2.093618,2.699350,2.883062,2.499375,2.499114,2.338412,2.283188,2.455069,1.819917,2.074184,1.890425,2.065222,2.425363,2.474274,1.855138,1.888706,1.593630,1.359480,2.107606,1.449029,1.712726,1.745674
1.640066,1.665477,2.021435,1.665370,1.807631,1.701627,1.781537,1.815456,2.046147,2.078489,1.979551,2.183257,1.564447,1.772296,2.095201,2.255219,2.140112,2.325269,2.793374,2.327978,2.601964,2.470236,2.614907,2.476577,2.533349,2.959513,2.857995,2.936477,2.810397,2.760045,2.434005,2.460099,2.148580,2.352301,2.356964,2.665601,1.822257,2.797019,2.024703,1.791071,2.389586,1.602772,1.887537,1.842242,1.887478,1.781814,1.671574,1.596881,1.599994,1.384916
1.310621,1.083294,1.668297,1.724712,2.031935,1.457538,1.556768,1.789604,1.711748,1.366094,1.775037,2.015523,1.657261,2.300075,2.147983,2.554491,2.449445,2.328751,2.446072,2.593825,2.340737,2.348870,2.481459,2.351285,2.616721,2.487090,2.910566,2.439209,2.666735,2.595309,3.009169,2.130518,2.310238,1.857933,2.212535,2.041309,2.361722,2.452269,2.225832,1.915246,2.541911,2.025527,1.753893,1.658461,2.168588,1.785852,1.777460,1.835062,1.474131,1.929174
1.968835,1.862727,1.598769,1.700691,1.826360,1.954582,1.600837,2.093604,1.762834,1.777007,1.974061,1.777513,2.037129,1.946863,2.460559,2.267696,2.450419,2.361517,2.454623,2.623565,2.282576,2.724403,2.615831,2.829232,2.538864,2.392979,2.327019,2.394111,2.369901,2.352640,2.512525,2.336717,2.423253,2.577892,2.476921,2.513528,2.557434,1.920942,2.217702,2.293960,1.932846,1.933103,1.710801,1.794597,1.788251,1.664950,1.833019,2.042072,1.985464,1.776340
1.969287,1.937270,1.777937,1.803874,1.359463,1.941787,1.993252,1.651945,1.838115,1.678223,1.980562,1.840075,2.631373,2.613554,2.257668,2.094963,2.592421,2.198814,2.498431,1.870583,2.370421,2.649210,3.190036,2.590630,2.180665,2.797709,2.317347,2.796195,2.533039,2.846120,2.549988,2.314520,2.632647,2.321847,2.290004,2.100382,2.317044,2.007273,2.289381,2.181459,2.194665,2.122742,2.344755,2.512756,1.847420,1.511405,1.774227,1.988592,1.890909,1.618236
1.554167,2.154994,2.140584,1.648686,1.827988,1.930107,1.826602,1.915313,1.715077,1.785079,2.374019,1.897265,1.880486,2.193708,2.133447,2.489020,1.916998,2.261837,2.706375,2.284219,2.315176,2.257830,2.530977,2.597804,2.828016,2.633326,2.296995,2.556725,2.711052,2.724551,2.382549,2.556512,2.019618,2.304886,2.296668,2.518692,2.086739,2.165275,2.484298,2.046955,2.053839,1.956984,2.158607,2.058362,1.844804,2.168499,1.702484,1.512170,1.650012,1.652150
1.719128,1.938255,2.044096,1.453266,1.666328,1.507075,2.049798,1.740083,1.684079,1.857655,1.966245,2.300584,2.229999,2.289723,2.388418,2.324336,2.308116,3.068995,2.566420,2.041392,2.561014,2.492189,2.455648,2.282638,2.782597,2.940320,2.417709,2.914298,2.366656,2.332667,2.545100,2.573808,2.246517,2.602323,2.320408,2.413591,1.882993,2.067125,2.058814,2.064712,1.877059,2.155917,2.554977,2.156506,1.665151,1.915191,1.915843,1.646357,2.021904,1.168360
1.855893,1.612629,1.589976,1.245839,1.409063,1.764100,1.853116,2.077515,1.758621,2.363598,1.661842,2.076618,2.213041,2.582300,2.508738,2.409599,2.437855,2.166124,1.855490,2.002561,2.164900,2.710226,2.402121,2.312547,2.358864,2.321615,2.656925,2.618203,2.033528,2.249702,2.589282,2.063368,2.486975,2.309581,1.943830,2.513771,1.939467,2.125975,1.830585,2.049934,1.687634,1.515329,2.065681,1.249539,1.816685,1.894262,1.956305,1.877991,1.405504,1.760028
2.039206,1.553161,1.726560,1.398556,1.571115,1.821815,1.624314,1.807401,1.573363,1.971228,1.821770,1.895470,2.252558,2.239032,2.074548,2.271446,2.407215,2.408579,2.572846,2.125921,2.426704,2.636880,2.936298,2.469370,2.215826,2.503793,2.206595,2.338044,2.558681,2.694681,1.990874,2.432950,2.306843,2.052521,2.180760,2.285729,1.888280,1.843900,1.932946,1.666808,2.041916,1.915603,1.345392,1.881514,1.819448,1.491460,1.357134,1.627103,1.983701,1.707189
1.239977,1.219518,1.544743,1.467925,1.623019,1.634818,2.001728,2.092922,1.611645,1.624928,1.698513,2.000811,1.911403,1.958933,2.096151,2.155474,2.058993,2.269188,2.221816,2.340805,2.297411,2.811012,2.584864,2.407552,2.288211,2.374545,2.509249,2.471433,2.432127,2.153164,2.291695,2.409181,2.170203,2.613171,2.216194,2.026129,2.247609,1.874845,2.219118,1.828061,1.999313,1.708472,1.696547,1.410854,1.341047,1.709252,1.604185,1.845324,1.473890,1.581068
1.526287,1.643410,1.759999,1.396733,1.678478,1.505880,1.855183,1.753887,1.921072,1.655043,1.694630,1.583129,2.338711,1.955564,2.135916,2.295981,1.972457,2.390968,2.451115,2.415289,2.362715,2.035099,2.537165,2.473723,2.567580,2.561739,2.443513,2.607833,2.300088,2.076221,2.066966,2.002601,2.472064,2.141502,2.322093,1.934170,1.965819,1.679491,1.814079,1.677212,1.783572,1.384385,1.557330,1.800088,1.629836,1.696094,1.631703,1.517881,1.542181,1.757392
1.505605,1.505698,1.782715,1.521611,1.233650,1.685966,1.403789,1.735653,2.004227,1.787150,2.017102,1.873486,1.937972,1.717777,2.225994,2.154583,1.899969,2.307451,2.372628,1.651447,2.033093,2.679134,2.224275,2.670779,2.606804,2.629757,2.122782,2.713441,2.461713,1.930675,2.015415,2.346062,1.832497,2.294997,1.766987,1.897731,1.594599,1.991227,1.677751,1.980351,2.260329,1.594889,2.069601,1.600001,1.565695,1.325835,1.629335,1.673572,1.772644,1.056464
1.511071,1.250049,1.304898,1.703780,2.095001,1.101183,1.578993,1.661640,1.470983,1.024209,1.784681,1.898035,1.707642,1.890426,1.767362,2.086471,2.001793,1.946034,1.737535,2.073375,2.248830,2.220882,2.015956,2.507392,2.561122,2.361299,2.310553,1.812956,2.155130,2.313883,2.385545,2.376507,2.138176,1.931471,1.600271,1.710548,1.955554,1.829382,1.808475,1.574553,1.451086,1.705331,1.842304,1.614119,1.253669,1.358546,1.625947,1.276018,1.008332,0.931931
