0.209936,0.276992,0.315705,0.503517,0.251302,0.489047,0.249927,0.496744,0.308525,0.729510,0.891113,0.638425,1.038415,0.789824,1.381750,0.957722,1.293527,1.762859,1.250996,0.969560,1.831932,1.850291,1.273890,1.284254,1.634728,1.547070,1.127642,1.261088,1.475743,1.337614,1.202975,0.949598,1.324073,0.929827,1.073042,1.292744,1.291591,0.830820,0.585270,0.751953,0.194378,0.323901,0.217887,0.174047,0.178194,0.187214,0.113370,0.111981,0.149096,0.317390
0.188107,0.190403,0.208938,0.140706,0.154599,0.270242,0.222338,0.283495,0.528890,0.707387,0.545640,0.679450,0.606877,1.006757,0.607221,0.668065,1.166518,1.351712,1.074203,0.952475,1.630136,1.483900,1.612788,1.504961,1.521774,1.370016,1.047907,1.351750,1.550451,1.403359,1.207693,1.186867,1.409109,1.426956,1.412889,0.995708,1.251873,1.206477,1.346680,0.907436,0.432713,0.262609,0.278690,0.192061,0.284737,0.277612,0.206869,0.233901,0.200694,0.170057
0.490587,0.392912,0.282702,0.184432,0.153897,0.662384,0.469029,0.453407,0.616662,0.715999,0.785553,0.559140,0.894131,1.105375,1.438273,1.219641,1.238415,1.437734,1.425510,1.177804,1.526448,1.476854,1.559246,1.320600,1.547450,1.617787,1.509507,1.508891,1.100940,1.793436,0.861733,0.688246,1.367886,1.114771,1.169873,0.942040,1.425750,0.715561,1.188743,0.746471,0.638123,0.696286,0.420817,0.478959,0.647948,0.262343,0.252318,0.214110,0.199492,0.201435
0.290739,0.520886,0.458800,0.599438,0.386731,0.444841,0.487189,0.601188,0.563172,0.887363,0.708591,0.870161,0.945366,1.604409,0.968153,1.069532,1.364457,1.258137,1.356483,1.085893,0.986345,1.633955,1.361440,1.740548,1.499081,1.459035,1.666880,1.516686,1.405308,1.471583,1.334687,1.250663,1.111297,1.154199,0.892795,0.900939,1.213598,1.098334,0.421602,1.399540,0.796191,0.940941,0.738588,0.290936,0.549132,0.507773,0.460314,0.537069,0.288297,0.505622
0.316742,0.534819,0.537770,0.278527,0.842252,0.359667,0.487360,0.515253,0.645358,0.549750,0.996637,0.868711,1.038701,1.097201,1.513166,1.350785,1.108614,1.199920,0.822599,1.246880,1.041858,0.807990,1.377524,1.589241,1.612225,1.601983,1.495627,1.218321,1.498231,1.563411,1.497697,1.048678,1.087257,1.152813,0.879428,0.615172,1.273900,1.062681,0.689204,0.995268,0.805751,0.680178,0.618260,0.533308,0.441073,0.562099,0.553449,0.481697,0.342714,0.554168
0.690219,0.358737,0.875223,0.572707,0.200041,1.022196,0.853100,0.736300,0.898540,0.615407,0.794974,0.804178,1.251695,1.038227,0.843355,1.462808,1.665053,1.343981,1.330507,1.198971,1.411675,1.439550,1.357997,1.615221,1.508721,1.826897,1.547438,1.442451,1.939231,1.211544,1.570020,1.754717,1.385216,1.525192,1.423654,1.563088,1.105026,1.222027,0.964555,1.305889,0.828246,0.924884,0.627665,0.585479,0.497272,0.628902,0.661138,0.642246,0.451374,0.332480
0.795245,0.776375,0.319170,0.490551,0.379921,0.456768,0.901335,0.945523,1.337105,0.971461,1.154955,0.874363,1.152266,1.062971,1.234740,1.251347,1.139823,1.319023,0.888413,1.186321,1.537935,1.704232,1.214784,1.436126,1.798436,1.933192,1.738107,1.829844,1.662152,1.591283,1.950062,1.669038,1.363751,1.204153,1.122794,1.130367,1.452234,1.260044,1.474323,1.055360,1.058879,0.979318,0.890159,0.397240,0.677671,0.610004,0.614168,0.920347,0.804857,0.538677
0.771918,0.600054,0.646278,0.887501,0.886987,0.969203,0.913014,1.280749,1.159015,1.002315,1.190964,0.695706,1.119856,1.292922,0.850542,0.980457,1.277506,1.656434,1.465443,1.783926,1.332248,1.275812,1.211800,1.240189,1.777428,1.639608,2.072325,1.587977,1.715318,1.532007,1.966134,1.400294,1.368481,1.338901,1.779617,1.051227,1.436339,1.490894,1.526302,1.084678,1.269202,0.721299,0.668216,0.833708,1.066352,0.774326,0.718075,0.583363,0.780232,0.853327
0.766688,0.882739,0.607193,0.739715,0.851322,0.677288,1.019001,0.953794,1.006713,0.854229,1.068755,0.577909,0.630731,1.517341,1.393003,1.555295,0.839975,1.600326,1.448893,1.474925,1.552443,1.620704,2.014996,1.527974,1.705206,1.773059,1.755511,1.145325,1.887883,1.747270,1.497029,1.140792,1.906943,1.841473,1.607274,1.427078,0.987763,1.761052,1.279773,1.526395,1.371626,1.207947,1.506671,1.116717,0.943660,0.726980,1.018487,1.247285,0.487515,0.856179
0.915507,0.915737,0.753516,1.051078,0.916711,1.124600,1.377320,0.893195,1.471035,1.023034,0.985203,1.527176,1.298470,0.902926,0.906494,1.411983,1.348757,1.640225,1.648464,1.600842,1.667588,1.787380,1.969865,1.839278,1.506014,1.985371,1.989848,1.985612,1.576116,1.467952,1.616927,1.737843,1.370994,1.463176,1.389121,1.728733,1.983924,1.354008,1.372438,1.248640,1.172560,1.183714,1.175181,1.215897,1.103911,0.992073,1.050330,1.238245,0.853488,0.810604
