0.021358,0.024475,0.076310,0.095140,0.053556,0.131737,0.136664,0.149552,0.160995,0.163495,0.168817,0.182933,0.132576,0.176121,0.173396,0.193185,0.185129,0.146195,0.282897,0.140801,0.198946,0.179475,0.203660,0.161024,0.192364,0.230730,0.183869,0.052267,0.186125,0.094376,0.058952,0.096215,0.082088,0.007837,0.102349,0.093444,0.077585,0.070442,0.030455,0.035927,0.056559,0.030192,0.111686,0.201748,0.333068,0.221865,0.278749,0.347154,0.355113,0.226194,2.830227,0.226195,0.355113,0.347153,0.278749,0.221866,0.333068,0.201748,0.111685,0.030192,0.056559,0.035926,0.030455,0.070442,0.077585,0.093445,0.102349,0.007837,0.082088,0.096215,0.058953,0.094376,0.186125,0.052266,0.183869,0.230730,0.192365,0.161024,0.203660,0.179475,0.198947,0.140802,0.282897,0.146196,0.185129,0.193185,0.173396,0.176121,0.132576,0.182933,0.168818,0.163495,0.160995,0.149552,0.136664,0.131737,0.053556,0.095140,0.076310,0.024475
0.046730,0.018773,0.015299,0.057995,0.093755,0.088221,0.108167,0.140135,0.100673,0.164039,0.108642,0.165910,0.124074,0.185288,0.176876,0.174845,0.194182,0.188701,0.191779,0.157343,0.191502,0.153795,0.199237,0.190867,0.158218,0.175750,0.150742,0.042615,0.120523,0.170856,0.097828,0.105746,0.117775,0.102959,0.076857,0.071951,0.034270,0.035341,0.048424,0.053166,0.094571,0.163304,0.196964,0.091864,0.170338,0.313367,0.595227,0.342409,0.389752,0.327049,0.321634,0.339766,0.344165,0.240044,0.225255,0.259746,0.196285,0.127565,0.146513,0.117030,0.065633,0.047632,0.106673,0.110149,0.089752,0.127772,0.106630,0.118437,0.067155,0.045188,0.033835,0.118968,0.066962,0.149003,0.219705,0.172984,0.214432,0.220659,0.179310,0.172260,0.212251,0.197068,0.184520,0.163227,0.246724,0.167667,0.184565,0.192242,0.170784,0.178630,0.182616,0.168646,0.170505,0.121340,0.161745,0.089815,0.140064,0.107227,0.084343,0.087043
0.092393,0.064361,0.014394,0.025541,0.029260,0.083114,0.103094,0.058009,0.129346,0.140905,0.137833,0.167178,0.157001,0.165969,0.175680,0.182660,0.175793,0.171755,0.198218,0.178807,0.186270,0.191195,0.167916,0.143870,0.167871,0.152135,0.102814,0.195344,0.262707,0.242243,0.121997,0.124705,0.147897,0.146732,0.085439,0.121498,0.092709,0.081648,0.065088,0.040932,0.115545,0.138370,0.232004,0.284721,0.216399,0.303689,0.282598,0.267645,0.161816,0.423605,0.340481,0.442478,0.360121,0.270354,0.278361,0.247712,0.266216,0.180904,0.204249,0.195556,0.141423,0.160622,0.135890,0.083795,0.168349,0.112683,0.151180,0.137709,0.117471,0.115692,0.121438,0.137211,0.096815,0.109680,0.153860,0.119488,0.168152,0.188385,0.204822,0.216495,0.178035,0.192849,0.199180,0.150336,0.180926,0.138399,0.222070,0.182067,0.141733,0.191545,0.185988,0.173507,0.181073,0.156552,0.166519,0.157083,0.147123,0.135485,0.128691,0.051350
0.080487,0.093377,0.077049,0.020353,0.033787,0.023083,0.062246,0.100584,0.103293,0.099408,0.138122,0.127588,0.161424,0.150117,0.163630,0.160396,0.185871,0.127413,0.172739,0.154569,0.195813,0.145960,0.164505,0.203614,0.321709,0.176639,0.111992,0.135344,0.143799,0.263613,0.246857,0.276266,0.157167,0.125990,0.166577,0.125852,0.109116,0.111249,0.138888,0.150685,0.174240,0.284070,0.208998,0.207479,0.125139,0.164004,0.303754,0.347035,0.413130,0.577056,0.524431,0.411556,0.533975,0.315104,0.393109,0.331387,0.265213,0.182941,0.214244,0.370582,0.231458,0.173076,0.236301,0.192902,0.247666,0.314267,0.283307,0.106525,0.178267,0.145353,0.151662,0.150683,0.151016,0.139855,0.101680,0.099967,0.126739,0.209582,0.171201,0.203982,0.198380,0.185931,0.183326,0.172153,0.197291,0.203948,0.190213,0.196933,0.153218,0.186582,0.194233,0.178787,0.181925,0.175615,0.172059,0.171818,0.105255,0.157211,0.093642,0.137974
0.140265,0.109816,0.090533,0.086217,0.036142,0.038925,0.043125,0.037781,0.087124,0.111932,0.084440,0.126868,0.140104,0.116890,0.164079,0.141535,0.163062,0.129033,0.188441,0.173020,0.173001,0.171994,0.174586,0.196043,0.189477,0.258477,0.294288,0.139703,0.170532,0.229602,0.251945,0.235752,0.177962,0.162552,0.130272,0.152035,0.128154,0.132811,0.136946,0.164135,0.227752,0.418367,0.212667,0.299637,0.310542,0.271307,0.404073,0.488082,0.379953,0.368623,0.367921,0.342111,0.585336,0.374769,0.288644,0.244869,0.309299,0.305347,0.427325,0.228710,0.414390,0.298374,0.362110,0.382773,0.215356,0.196554,0.204165,0.146639,0.216777,0.230903,0.324878,0.164469,0.259963,0.188287,0.124699,0.111361,0.089429,0.073811,0.086655,0.211916,0.187976,0.199550,0.196873,0.214265,0.189892,0.208817,0.202696,0.195413,0.193414,0.192849,0.197333,0.189623,0.187460,0.186248,0.174534,0.177251,0.161570,0.162697,0.158027,0.128558
0.147061,0.134498,0.124709,0.084596,0.092919,0.050827,0.043790,0.054726,0.047458,0.066139,0.106150,0.114654,0.096755,0.137197,0.124486,0.164012,0.135284,0.168990,0.158065,0.180079,0.155336,0.163194,0.160060,0.163219,0.073280,0.222343,0.200410,0.210204,0.253509,0.319310,0.269146,0.288833,0.329165,0.143789,0.093194,0.160406,0.138476,0.141562,0.136816,0.223071,0.344441,0.428468,0.297719,0.380042,0.292959,0.383907,0.279136,0.361877,0.412617,0.471117,0.484676,0.567862,0.633106,0.624038,0.384864,0.286103,0.135684,0.325479,0.243336,0.336558,0.351006,0.265042,0.405321,0.315731,0.312040,0.417311,0.341973,0.218013,0.157684,0.133063,0.160889,0.183669,0.167583,0.181159,0.227653,0.215185,0.186002,0.188230,0.228673,0.211856,0.200449,0.201604,0.198805,0.211718,0.197682,0.211097,0.198697,0.199515,0.202191,0.190720,0.201404,0.197625,0.188462,0.191519,0.178354,0.183083,0.178158,0.153801,0.170702,0.148234
0.104625,0.151539,0.115876,0.132925,0.077578,0.097979,0.062308,0.049360,0.060878,0.059283,0.055493,0.093965,0.119067,0.088257,0.129692,0.134042,0.150689,0.146805,0.103038,0.180075,0.167918,0.174217,0.178984,0.136602,0.158686,0.227065,0.110543,0.246382,0.161065,0.268980,0.180726,0.279844,0.173280,0.489466,0.165353,0.191143,0.154097,0.146164,0.213524,0.124273,0.333179,0.365094,0.611220,0.290696,0.387967,0.494249,0.448224,0.354830,0.521987,0.341505,0.593601,0.651992,0.535937,0.571893,0.330405,0.332229,0.482673,0.271404,0.354878,0.321290,0.175383,0.273082,0.250277,0.210067,0.192739,0.173484,0.125879,0.186138,0.163858,0.165873,0.165529,0.178116,0.166505,0.174491,0.194798,0.196435,0.202604,0.169061,0.201263,0.199927,0.206803,0.187418,0.212614,0.205007,0.202166,0.204623,0.203220,0.199305,0.206902,0.191993,0.205405,0.201049,0.189410,0.196750,0.181974,0.183926,0.186428,0.135461,0.171673,0.172712
0.165545,0.143090,0.152428,0.088152,0.137581,0.073378,0.102200,0.071710,0.054494,0.063321,0.062809,0.058376,0.083829,0.116120,0.109943,0.114969,0.134110,0.131148,0.172597,0.072818,0.094207,0.169206,0.176612,0.136521,0.177430,0.098256,0.096479,0.236895,0.261480,0.222463,0.196032,0.293841,0.318636,0.370855,0.347071,0.164757,0.209963,0.240759,0.248627,0.301875,0.420056,0.382192,0.537040,0.651230,0.543076,0.360268,0.264258,0.321613,0.260448,0.602712,0.535845,0.552424,0.591538,0.690948,0.533108,0.485185,0.384410,0.593960,0.413463,0.399596,0.342649,0.253564,0.200168,0.196173,0.196699,0.123477,0.155409,0.145082,0.152283,0.146244,0.126648,0.154911,0.144546,0.140033,0.151319,0.183302,0.183992,0.169631,0.179426,0.210235,0.218144,0.195464,0.194918,0.187245,0.205753,0.203585,0.209646,0.194550,0.210462,0.191805,0.207379,0.203656,0.190978,0.198786,0.188456,0.190223,0.184141,0.162865,0.177560,0.170876
0.170426,0.126879,0.160690,0.152173,0.102125,0.140294,0.074386,0.106503,0.080442,0.058094,0.062366,0.061188,0.059298,0.081060,0.111698,0.108397,0.107088,0.127348,0.131868,0.159936,0.112493,0.121902,0.111059,0.107678,0.251929,0.166460,0.163267,0.267072,0.273891,0.351740,0.288002,0.310396,0.255689,0.271431,0.310769,0.221896,0.188880,0.389994,0.278811,0.350388,0.447260,0.378870,0.367475,0.482451,0.538085,0.282629,0.566595,0.326860,0.339783,0.447766,0.439924,0.560126,0.601991,0.642022,0.493526,0.538133,0.354593,0.581356,0.411501,0.469651,0.316057,0.373849,0.184231,0.180505,0.180674,0.266838,0.142710,0.156740,0.186016,0.157647,0.157279,0.204376,0.223957,0.221868,0.223151,0.198672,0.189700,0.198837,0.228597,0.198550,0.171621,0.185603,0.218742,0.193403,0.221312,0.188648,0.215330,0.193503,0.186872,0.190971,0.206742,0.208014,0.189410,0.201749,0.183036,0.188505,0.189766,0.187573,0.174887,0.183075
0.182243,0.169658,0.137438,0.166055,0.152096,0.114404,0.141758,0.078780,0.111762,0.089291,0.061501,0.059735,0.058542,0.058443,0.077163,0.100198,0.082892,0.116975,0.118877,0.127166,0.109678,0.107036,0.113381,0.109877,0.114034,0.132174,0.094098,0.225474,0.268643,0.280585,0.252791,0.353937,0.337472,0.248474,0.154992,0.267542,0.277151,0.199697,0.386622,0.431900,0.323732,0.466172,0.484068,0.576075,0.668103,0.141992,0.436172,0.473264,0.713204,0.296966,0.469471,0.850316,0.390086,0.735072,0.643863,0.764025,0.585734,0.542128,0.429250,0.260961,0.349225,0.386844,0.290886,0.340032,0.229413,0.154082,0.164288,0.140206,0.173718,0.189487,0.184840,0.213041,0.221417,0.188841,0.176353,0.173665,0.183799,0.217846,0.228052,0.193198,0.195721,0.204435,0.191336,0.183579,0.203095,0.190920,0.166950,0.187960,0.213739,0.193291,0.201128,0.208222,0.191429,0.197786,0.175030,0.197003,0.185745,0.196382,0.164422,0.177103
