0.077509,0.076219,0.055182,0.094096,0.122839,0.077347,0.155381,0.090693,0.171931,0.168017,0.170937,0.185565,0.190335,0.132416,0.196902,0.202432,0.205129,0.180513,0.212766,0.200637,0.193488,0.209535,0.214672,0.193616,0.259757,0.349488,0.298479,0.333814,0.503011,0.321495,0.563120,0.477019,0.345183,0.363010,0.396841,0.446671,0.462557,0.451830,0.306113,0.513875,0.466775,0.447881,0.356713,0.431699,0.330998,0.661398,0.931897,0.564952,0.286608,0.439625,0.416316,0.550492,0.598427,0.748632,0.730076,0.676810,0.887257,0.725722,0.579721,0.749268,1.000057,1.135316,0.660125,1.087322,1.074907,1.044029,0.916708,0.932455,0.674604,1.049635,0.919593,1.190995,0.861399,1.083781,1.175903,1.058598,0.919053,1.513802,1.686522,0.975035,0.999986,1.254352,1.242937,1.426560,1.348132,1.091954,1.476996,1.251391,1.229704,1.551484,1.223073,1.335662,1.411450,1.104825,1.345657,1.155043,1.063438,1.411355,1.009186,1.086655,3.064690,1.092629,1.009795,1.377404,1.063862,1.154408,1.313732,1.103148,1.408582,1.329927,1.224625,1.481314,1.231815,1.251221,1.455363,1.092502,1.349038,1.429573,1.246409,1.254843,0.997604,0.975396,1.773762,1.565398,0.924537,1.058512,1.173680,1.083359,0.862046,1.191670,0.922513,1.049314,0.672796,0.932207,0.916685,1.044304,1.074618,1.087282,0.659844,1.135391,1.000505,0.749920,0.582150,0.726507,0.886139,0.672278,0.727888,0.747966,0.597987,0.550109,0.415783,0.440303,0.284912,0.564465,0.931328,0.661454,0.330097,0.432247,0.356745,0.447385,0.465357,0.514999,0.304708,0.451227,0.462305,0.447120,0.396675,0.360310,0.344183,0.476649,0.563116,0.328170,0.504504,0.334535,0.298888,0.349791,0.261576,0.203275,0.218496,0.214111,0.198315,0.204680,0.218723,0.184183,0.209721,0.207461,0.202123,0.136043,0.194459,0.189478,0.173967,0.169807,0.173535,0.091738,0.155983,0.077352,0.123075,0.094365,0.054963,0.076176
0.077583,0.078921,0.077581,0.057000,0.097457,0.122701,0.087183,0.156257,0.090811,0.173376,0.167824,0.174756,0.185648,0.188035,0.136297,0.196435,0.201354,0.202554,0.204730,0.209479,0.203987,0.207138,0.221496,0.226631,0.178756,0.196162,0.364454,0.371957,0.258283,0.444027,0.343472,0.353162,0.443021,0.472494,0.560954,0.443389,0.335655,0.391747,0.516199,0.296527,0.343471,0.463338,0.356975,0.343167,0.561418,0.379542,0.398648,0.483035,0.473328,0.466738,0.548320,0.310385,0.613154,0.714469,0.521708,0.688465,0.713253,0.704340,0.933445,0.789442,0.925379,0.921195,0.914715,0.940605,0.893193,1.124865,1.227597,1.321736,0.908602,1.211137,1.360351,1.271740,0.942960,0.976315,1.289932,1.333022,1.115967,1.195972,1.348480,1.252853,1.273360,1.315987,0.872199,1.499076,1.471595,1.313185,1.036723,1.290676,1.480141,1.011526,0.882621,1.128895,1.384517,0.983171,1.368675,1.360260,1.499359,1.436443,1.286425,1.130042,1.044959,1.068926,1.538480,1.250493,0.772537,1.109353,1.042310,1.323610,1.148234,0.944546,1.338375,1.081568,0.987215,1.659262,1.027065,1.182877,1.162752,1.215600,0.944568,1.276196,1.164033,1.157257,1.033460,1.213416,0.971382,1.339917,1.137429,1.302554,0.895004,1.079743,1.070869,0.746771,0.891546,1.168348,0.831792,1.194763,0.717889,0.829760,0.518224,1.054127,0.868820,0.925389,0.776479,0.672173,0.740111,0.737660,0.533341,0.554923,0.669422,0.494572,0.474518,0.396484,0.207732,0.538015,0.527392,0.605714,0.556434,0.456822,0.554696,0.495681,0.566234,0.344378,0.362640,0.393003,0.520169,0.644037,0.260354,0.334066,0.558952,0.383416,0.269825,0.443850,0.442520,0.415515,0.256145,0.197072,0.207929,0.250771,0.224313,0.271199,0.210617,0.225860,0.208327,0.219211,0.191969,0.207199,0.207421,0.202847,0.140769,0.194900,0.189961,0.175896,0.165949,0.172315,0.100691,0.154374,0.071331,0.122710,0.090659,0.059294
0.067138,0.081202,0.082421,0.080741,0.062446,0.100373,0.122312,0.094348,0.155893,0.094679,0.173464,0.149537,0.191574,0.190804,0.184591,0.148932,0.197309,0.198718,0.169803,0.210427,0.205549,0.202279,0.175231,0.173814,0.177770,0.189612,0.192223,0.372022,0.166062,0.277610,0.256211,0.242170,0.450435,0.346574,0.280334,0.311942,0.261783,0.146074,0.308008,0.420494,0.509606,0.433736,0.343076,0.389115,0.455866,0.569785,0.572703,0.779304,0.499380,0.974229,0.559476,0.328972,0.470470,0.542492,0.642406,0.566349,0.605254,0.679342,0.849241,0.568896,0.944495,0.636461,0.909353,1.084379,0.862995,0.989266,0.849111,0.709582,0.903356,1.221029,0.805907,1.183776,0.863535,0.983818,0.921055,1.194407,1.066506,1.179431,1.344636,0.873443,1.234292,1.630612,1.479114,1.377453,0.969530,1.413379,1.603229,1.198130,1.356135,1.276218,1.817268,1.191241,1.238890,1.313748,1.379981,1.132962,1.320188,1.185099,1.403123,1.126576,1.200788,1.282624,1.378681,1.072931,1.249872,1.229285,1.553010,1.222393,1.339832,1.225421,0.924991,0.887503,1.234449,0.928936,1.482814,1.170732,1.237660,1.150261,1.146343,1.492617,1.257093,1.375386,1.164250,1.331317,1.362608,1.178111,1.271160,1.498791,0.760458,1.304849,1.287362,1.109688,0.845337,0.765030,0.731321,0.591294,0.554099,0.943985,1.041271,1.102079,0.828356,0.834588,0.661542,0.671411,0.711585,0.552208,0.705511,0.816901,0.633157,0.663927,0.501453,0.585240,0.369383,0.454865,0.492207,0.642269,0.453699,0.254031,0.584165,0.651765,0.370510,0.474443,0.417910,0.494276,0.503189,0.299976,0.210953,0.347368,0.344795,0.552077,0.575038,0.444275,0.293168,0.216363,0.257249,0.161803,0.213150,0.187909,0.228281,0.229269,0.207654,0.205679,0.213684,0.215308,0.200594,0.212130,0.206338,0.206408,0.202962,0.134308,0.193812,0.189968,0.178632,0.159275,0.171306,0.117547,0.152539,0.076138,0.121883,0.087252
0.085197,0.073990,0.084780,0.085498,0.082715,0.064666,0.102692,0.121974,0.096576,0.154212,0.101965,0.169682,0.126317,0.200411,0.212679,0.184080,0.141300,0.197155,0.196981,0.165703,0.202461,0.213883,0.197352,0.216009,0.146739,0.177762,0.167076,0.206530,0.273243,0.241951,0.321602,0.202521,0.254951,0.218225,0.270616,0.259700,0.203537,0.313530,0.217786,0.462476,0.427760,0.269378,0.409559,0.503726,0.293260,0.462918,0.490226,0.313203,0.520801,0.765626,0.504236,0.256593,0.321520,0.423603,0.587163,0.645824,0.634382,0.767038,0.630346,1.097419,0.884966,1.132368,0.961390,0.616218,1.116717,1.232150,0.945525,0.976564,0.929011,0.760833,1.013109,0.822415,0.564639,0.863753,0.979553,1.261682,0.947067,1.126035,1.252359,0.659524,1.123493,1.030533,1.084778,1.384880,1.201703,1.309972,1.471950,1.167365,1.563347,1.195597,1.324997,1.218215,1.241340,1.187578,1.387098,1.278130,1.514887,1.448577,1.416923,1.045112,1.034160,1.120331,1.055098,1.368210,1.115420,1.517860,1.298698,1.134019,1.779094,0.905787,1.368730,1.265048,1.091270,1.127615,1.111282,1.099945,1.347649,1.298016,1.196753,0.906192,1.117467,1.230362,1.761801,1.082790,1.698196,1.302426,1.100578,0.653136,1.025335,0.920458,1.087988,1.471515,1.095670,1.239375,1.168450,1.164581,0.971068,0.696341,0.900192,1.030375,0.926918,0.586990,0.671809,0.637086,0.662484,0.860214,0.788397,0.446534,0.867241,0.515735,0.673172,0.478127,0.479375,0.306388,0.452149,0.612718,0.681392,0.508872,0.587354,0.568732,0.335968,0.747026,0.543374,0.532807,0.378511,0.416502,0.592494,0.363908,0.238677,0.363838,0.444531,0.495201,0.572287,0.507089,0.314952,0.271878,0.198141,0.182536,0.243716,0.224463,0.242491,0.222667,0.219597,0.210488,0.218820,0.162391,0.213114,0.205992,0.204389,0.202726,0.141650,0.191064,0.189249,0.180863,0.146946,0.170135,0.131227,0.150754,0.085533,0.120875
0.120054,0.083806,0.074499,0.083967,0.083561,0.077965,0.054810,0.104890,0.122230,0.092851,0.152306,0.106922,0.164092,0.146986,0.180722,0.176586,0.209081,0.135973,0.188552,0.195958,0.185178,0.190551,0.191776,0.213069,0.195857,0.185314,0.180446,0.205073,0.349213,0.235220,0.236620,0.228615,0.208095,0.214972,0.192986,0.235036,0.422838,0.217095,0.398321,0.576308,0.424952,0.264451,0.545993,0.478336,0.434707,0.487342,0.302319,0.688134,0.492586,0.527762,0.693279,0.448232,0.167828,0.313659,0.947687,0.472872,0.615640,0.771056,0.661966,0.810423,0.832593,0.868097,0.910962,1.242237,0.725206,0.989363,1.081889,0.934039,0.779464,0.932849,1.377375,1.192238,1.133913,0.840123,0.820726,0.864675,0.939282,1.217652,1.059356,1.203916,0.572996,1.564739,1.020530,1.213744,1.537211,0.901382,0.734883,1.339313,1.150138,1.237955,1.263804,1.057715,1.034282,1.180176,1.487769,1.408792,1.350114,1.380449,1.099221,1.114296,1.294969,1.341898,1.036751,0.814639,1.192987,1.373295,0.978320,1.489539,1.296513,1.436051,1.389919,1.170119,0.568372,1.332762,1.122891,0.813222,0.885056,0.637510,0.897215,0.955893,1.297354,1.560518,1.419761,0.715877,1.228460,1.275268,1.086453,0.973623,1.463728,1.111299,0.991921,1.346070,1.155434,0.690857,1.348873,0.637871,1.311184,0.888508,0.727139,0.886320,1.143867,0.710258,0.599556,0.484437,0.743476,0.783755,0.783700,0.866504,0.859959,0.800467,0.504308,0.357459,0.479024,0.314113,0.549471,0.778669,0.318280,0.527668,0.528071,0.341134,0.600209,0.754757,0.360461,0.354927,0.448177,0.386477,0.344678,0.378206,0.356684,0.326068,0.352722,0.510277,0.257585,0.288894,0.261805,0.325752,0.263006,0.260103,0.235249,0.216572,0.230644,0.178508,0.226405,0.212721,0.210696,0.217419,0.160796,0.210216,0.205900,0.201698,0.201797,0.172394,0.184912,0.187806,0.182045,0.122323,0.168804,0.139889,0.148912,0.093107
0.098139,0.119829,0.082002,0.059957,0.072737,0.071605,0.062455,0.055771,0.109928,0.123938,0.091510,0.151775,0.115119,0.163965,0.146725,0.159610,0.172141,0.229042,0.188243,0.174183,0.188302,0.191296,0.198754,0.160074,0.223380,0.234697,0.176766,0.135904,0.253154,0.351865,0.328498,0.201090,0.367346,0.167538,0.165199,0.178098,0.289252,0.461361,0.385930,0.579102,0.415458,0.232429,0.240608,0.385464,0.234811,0.390040,0.177894,0.384609,0.485766,0.568715,0.647867,0.491993,0.496593,0.234208,0.230897,0.438897,0.812200,0.794767,0.580779,1.093636,0.756408,0.510501,0.699629,0.736195,0.968979,0.556289,0.888760,1.122955,0.762067,0.796325,1.065441,0.868544,1.212461,1.682072,1.250354,0.959519,1.009966,1.022910,1.130580,1.450177,1.188828,1.312634,1.326676,1.385630,0.868861,1.220020,1.215093,1.267776,1.131492,1.176168,1.334522,1.327164,0.684409,0.949075,1.000485,1.354971,1.031349,1.393984,1.372579,1.527623,1.486153,1.428847,1.171508,1.275476,1.097229,1.337928,1.738934,0.989480,0.884284,1.377442,1.127795,0.880532,1.381429,0.838680,1.655692,1.193116,1.221881,1.008621,0.890936,0.954910,1.209549,0.874791,1.432894,1.370523,0.996102,1.109663,1.305226,1.065929,0.809337,0.802510,1.231435,1.170124,1.292080,0.919713,0.859918,1.232487,0.909309,0.967830,0.918715,0.746335,0.554265,0.646075,0.762957,1.116637,0.668034,0.837013,0.585141,0.677108,0.757648,0.651043,0.639675,0.503564,0.608672,0.598088,0.428613,0.623523,0.415758,0.297430,0.624555,0.766951,0.653406,0.453706,0.419717,0.531855,0.301265,0.471373,0.416620,0.434681,0.565029,0.309688,0.453539,0.233223,0.413188,0.229793,0.294259,0.507715,0.400674,0.372063,0.218167,0.252410,0.209670,0.227472,0.208285,0.226469,0.208246,0.208748,0.213341,0.197424,0.201698,0.205592,0.199577,0.199337,0.188639,0.166380,0.184915,0.181747,0.106032,0.167739,0.144760,0.146304
0.142264,0.104391,0.121281,0.089887,0.063828,0.073873,0.078625,0.081113,0.090611,0.117264,0.125328,0.098753,0.150840,0.127906,0.170203,0.153812,0.162324,0.158592,0.148467,0.167788,0.224784,0.169768,0.195188,0.142907,0.220743,0.193481,0.162240,0.243490,0.190422,0.180466,0.238490,0.325228,0.308194,0.250191,0.320679,0.199718,0.274275,0.266385,0.265321,0.184417,0.338568,0.681917,0.430972,0.330891,0.241281,0.259606,0.276300,0.328530,0.345730,0.552710,0.947453,0.803049,0.389205,0.391308,0.383892,0.304908,0.526581,0.763766,0.931134,0.683128,0.724280,1.075656,0.897075,0.974069,0.983453,0.900380,0.879035,0.910934,0.814826,0.893554,0.894173,1.295907,1.003854,0.887079,0.771332,1.166999,1.279955,1.533689,1.417235,0.837774,0.936133,1.035549,1.100629,1.533945,1.130011,1.192270,1.108609,1.082898,1.671167,1.080710,0.894408,1.135490,1.536859,1.346477,1.239839,1.001252,1.101137,0.984267,1.248938,0.936858,0.895882,1.366536,1.409567,1.657535,1.476174,1.292822,1.077175,1.023360,0.884084,1.474091,1.212051,1.207949,1.348298,1.122828,1.806826,1.318227,0.908196,1.318438,1.082211,0.887435,1.191457,1.073013,1.067548,1.171020,1.425212,1.359975,1.174143,1.234224,1.248747,0.997144,1.032606,1.231798,0.973303,1.034412,1.031613,0.955776,0.891721,1.147239,0.770953,1.088688,1.037092,1.126381,0.587929,1.076233,0.864513,0.729055,0.849484,0.904481,0.506116,0.904183,0.786466,0.492875,0.358482,0.586539,0.783593,0.645339,0.845424,0.423055,0.657087,0.556742,0.727852,0.373664,0.551506,0.476412,0.408953,0.297516,0.316157,0.419215,0.254819,0.460903,0.482893,0.500448,0.341804,0.288907,0.413707,0.457548,0.444318,0.392316,0.384230,0.265235,0.177714,0.185226,0.204435,0.216830,0.215071,0.205577,0.204725,0.207247,0.209967,0.155156,0.200677,0.199548,0.196050,0.193486,0.133530,0.177810,0.180880,0.129734,0.166968,0.146769
0.147307,0.138577,0.115032,0.125106,0.106949,0.098596,0.100781,0.103003,0.104336,0.108808,0.123629,0.126716,0.105064,0.144867,0.134051,0.168324,0.175930,0.175836,0.129880,0.155886,0.197501,0.197607,0.240656,0.121566,0.209093,0.223685,0.243361,0.134378,0.256665,0.367154,0.331411,0.171432,0.353761,0.244886,0.236856,0.268244,0.429872,0.419843,0.445337,0.431309,0.654612,0.398789,0.424863,0.366329,0.306982,0.239582,0.438661,0.517138,0.389506,0.565786,0.420290,0.406837,0.669188,0.672444,0.372953,0.332620,0.667234,0.841553,0.723701,0.651819,0.645240,0.728657,0.888344,0.614381,0.902016,1.186865,1.440178,1.125502,0.949224,0.948351,0.909440,1.239023,1.082755,1.059819,0.984771,1.167279,1.366498,1.376553,1.002397,1.342952,1.334891,0.702958,1.065997,1.318479,1.160747,1.595064,1.269083,1.479340,1.305298,1.442811,0.983149,1.355180,1.273768,1.182229,1.243133,1.608093,1.285909,1.589225,1.380110,1.438599,1.493345,1.444739,1.216440,1.502683,0.921825,1.076751,1.110617,1.372325,1.319259,1.528612,1.016315,1.472998,1.487187,1.529828,1.413489,1.228016,1.348823,0.763697,0.593130,0.868801,1.097185,1.318647,1.320932,0.937694,1.358706,1.653324,1.311565,0.997718,1.175049,0.991979,1.360773,0.956542,1.034943,1.155545,1.243621,1.285918,1.018559,0.683269,0.511235,0.699181,1.096316,0.745863,0.563066,0.730625,0.559759,0.727057,0.713845,0.728689,0.820152,0.957972,0.504061,0.678366,0.649000,0.748592,0.379657,0.756885,0.418935,0.678078,0.897604,0.491610,0.344203,0.331210,0.349375,0.423759,0.463681,0.320369,0.654329,0.304731,0.454312,0.620129,0.390319,0.687764,0.363126,0.606750,0.370992,0.396342,0.388626,0.216579,0.291128,0.245638,0.193617,0.196475,0.186552,0.187210,0.200961,0.212549,0.210129,0.201927,0.201563,0.200331,0.202408,0.145045,0.198470,0.192937,0.192314,0.178637,0.164927,0.180663,0.143901,0.165254
0.161792,0.148498,0.138256,0.125234,0.129723,0.118996,0.114704,0.114856,0.114924,0.114304,0.116875,0.128240,0.129722,0.105640,0.132663,0.118201,0.143320,0.165910,0.171079,0.202929,0.165966,0.192796,0.176849,0.224892,0.209750,0.296898,0.199508,0.190451,0.253348,0.304249,0.313659,0.316573,0.366199,0.305938,0.240260,0.340089,0.350973,0.381795,0.526518,0.395522,0.527444,0.499434,0.499541,0.285431,0.303714,0.214644,0.239480,0.398899,0.404904,0.430174,0.491262,0.529036,0.774715,0.357153,0.705420,0.579714,0.708324,0.842545,0.809819,0.904098,0.604823,0.636130,0.836561,0.531146,0.675496,1.175239,0.986165,0.847198,0.863463,1.241775,1.090292,1.371415,1.114403,1.295775,1.473373,1.043137,1.382753,1.077351,1.150012,1.423000,1.075384,1.443635,1.378273,1.765406,0.987359,1.431003,1.350855,1.285838,1.582838,1.453700,1.449706,1.409397,1.492527,0.729994,0.958379,1.485109,1.562087,1.328045,0.869555,1.721392,1.251051,1.394442,1.314948,1.442918,1.342793,1.642578,1.071454,1.423982,1.381340,1.159203,1.421995,1.321233,1.289101,1.274236,1.246780,1.122798,0.842660,0.709645,1.266984,1.074457,0.737469,1.388947,1.156334,1.018937,1.091710,1.330368,1.041113,1.184434,0.810675,0.536923,0.974697,1.125250,0.768329,0.889814,1.004158,1.268425,1.235334,0.960151,0.802557,0.632265,0.924205,0.652396,0.822802,0.671081,0.790664,0.578462,0.708570,0.831166,0.828123,0.251479,0.582151,0.588126,0.566925,0.840122,0.954693,0.481189,0.469001,0.635657,0.542653,0.609605,0.616767,0.631910,0.565207,0.596164,0.731185,0.419581,0.232537,0.960268,0.444210,0.262199,0.343193,0.414069,0.520183,0.576016,0.394844,0.399770,0.283154,0.327827,0.344666,0.309325,0.232277,0.218318,0.162589,0.179593,0.196263,0.187909,0.189702,0.191504,0.204223,0.201587,0.195339,0.200033,0.193805,0.152194,0.188607,0.183136,0.177229,0.160315,0.182890,0.155217
0.164902,0.159476,0.150122,0.138953,0.132140,0.134440,0.125040,0.119475,0.117482,0.115134,0.111737,0.112238,0.120910,0.116039,0.111738,0.148609,0.108785,0.119516,0.130186,0.113857,0.192035,0.132488,0.255130,0.179902,0.142541,0.258840,0.170907,0.212982,0.250547,0.350526,0.347143,0.310613,0.371948,0.413383,0.281257,0.247242,0.279411,0.377803,0.289734,0.545137,0.437276,0.548924,0.229048,0.327781,0.352903,0.535907,0.282261,0.201672,0.328191,0.383218,0.378043,0.423424,0.642025,0.695706,0.428236,0.579409,0.485435,0.724096,0.879722,0.915409,0.991564,1.078261,1.015198,0.768023,0.856412,0.981912,0.909377,0.976390,0.962944,1.324301,0.921582,0.960096,1.001562,1.177030,1.382875,1.482763,1.261176,1.144083,1.444735,1.292964,1.011830,1.366242,1.348532,0.926189,1.005722,1.271571,1.225537,1.471751,1.152052,0.673300,1.001651,1.228921,0.943862,1.115169,1.215437,1.300286,1.460964,1.302791,1.121140,0.879392,1.274195,1.397551,1.241257,1.469196,1.646562,1.347240,1.565369,1.043331,1.032400,1.213223,1.077142,1.636228,1.694085,0.945753,1.739054,1.160646,1.357008,1.096323,1.508821,1.218278,0.715199,1.006870,1.020984,1.078670,1.348756,0.891805,0.914872,1.422540,1.582626,0.981412,1.442996,1.350279,1.094178,1.005873,1.117378,0.543687,1.483743,0.592076,0.964992,0.880380,0.931924,0.780174,0.606807,0.587327,0.762561,0.514557,0.961487,0.467999,0.574414,0.668669,0.664196,0.554733,0.626610,0.846802,0.727894,0.316508,0.532035,0.305615,0.563573,0.568565,0.660703,0.623985,0.374164,0.356134,0.311549,0.406299,0.461819,0.296076,0.366248,0.370213,0.619364,0.307473,0.521004,0.583775,0.347134,0.544903,0.309542,0.420572,0.464236,0.380089,0.193848,0.209671,0.182433,0.203646,0.173398,0.194462,0.191801,0.192458,0.192076,0.196387,0.184912,0.198935,0.191395,0.193816,0.189787,0.161286,0.162637,0.176761,0.172227,0.186993
